date,is_weekend,is_holiday,event,promo,prev_qty,avg7_qty,food_qty,drink_qty,daily_qty,cold_qty,beauty_qty,avg7_food_qty,avg7_drink_qty,avg7_daily_qty,avg7_cold_qty,avg7_beauty_qty,top_sku_ratio,heavy_item_ratio,cold_chain_ratio,outbound_qty
2024-12-26,0,0,0,1,546,559.3,176,148,131,113,73,157.6,126.4,109.4,99,66.9,0.236,0.187,0.062,641
2024-12-27,0,0,0,0,641,575,164,126,117,113,63,160.6,131.3,112.1,103.4,67.6,0.188,0.204,0.214,583
2024-12-28,1,0,0,0,583,582.3,155,119,77,118,51,165.3,132.3,112.7,105.3,66.7,0.193,0.178,0.139,520
2024-12-29,1,0,0,1,520,567.7,183,134,107,123,73,162,130.1,105.9,102.9,66.9,0.183,0.178,0.232,620
2024-12-30,0,0,0,0,620,580.7,177,127,137,100,70,166.3,131.6,108,104.7,70.1,0.175,0.164,0.183,611
2024-12-31,0,0,0,0,611,591.4,140,115,103,75,67,170.4,132.6,112.1,107.4,68.9,0.219,0.17,0.217,500
2025-01-01,0,0,0,0,500,574.4,100,79,72,64,43,164.1,128.1,111.3,103.7,67.1,0.17,0.181,0.179,358
2025-01-02,0,0,0,0,358,547.6,112,88,80,72,48,156.4,121.1,106.3,100.9,62.9,0.207,0.195,0.18,400
2025-01-03,0,0,0,0,400,513.1,124,97,89,80,53,147.3,112.6,99,95,59.3,0.189,0.165,0.181,443
2025-01-04,1,0,0,0,443,493.1,88,64,50,64,26,141.6,108.4,95,90.3,57.9,0.14,0.146,0.219,292
2025-01-05,1,0,0,0,292,460.6,70,51,40,51,21,132,100.6,91.1,82.6,54.3,0.185,0.158,0.219,233
2025-01-06,0,0,0,0,233,405.3,136,108,98,88,59,115.9,88.7,81.6,72.3,46.9,0.218,0.185,0.18,489
2025-01-07,0,0,0,0,489,387.9,122,96,87,78,52,110,86,76,70.6,45.3,0.203,0.17,0.179,435
2025-01-08,0,0,0,0,435,378.6,108,84,77,69,46,107.4,83.3,73.7,71,43.1,0.161,0.165,0.18,384
2025-01-09,0,0,0,0,384,382.3,117,93,84,76,51,108.6,84,74.4,71.7,43.6,0.183,0.166,0.181,421
2025-01-10,0,0,0,0,421,385.3,122,95,87,78,52,109.3,84.7,75,72.3,44,0.182,0.188,0.18,434
2025-01-11,1,0,0,0,434,384,81,60,46,60,24,109,84.4,74.7,72,43.9,0.175,0.177,0.221,271
2025-01-12,1,0,0,0,271,381,68,50,39,50,20,108,83.9,74.1,71.4,43.6,0.206,0.152,0.22,227
2025-01-13,0,0,0,0,227,380.1,130,101,92,83,55,107.7,83.7,74,71.3,43.4,0.182,0.176,0.18,461
2025-01-14,0,0,0,1,461,376.1,148,89,113,64,79,106.9,82.7,73.1,70.6,42.9,0.235,0.178,0.13,493
2025-01-15,0,0,0,0,493,384.4,105,82,75,67,45,110.6,81.7,76.9,68.6,46.7,0.179,0.173,0.179,374
2025-01-16,0,0,0,0,374,383,109,86,78,70,47,110.1,81.4,76.6,68.3,46.6,0.188,0.173,0.179,390
2025-01-17,0,0,0,0,390,378.6,144,112,102,92,61,109,80.4,75.7,67.4,46,0.218,0.165,0.18,511
2025-01-18,1,0,0,0,511,389.6,89,65,50,65,27,112.1,82.9,77.9,69.4,47.3,0.193,0.157,0.22,296
2025-01-19,1,0,0,0,296,393.1,80,59,46,59,24,113.3,83.6,78.4,70.1,47.7,0.163,0.165,0.22,268
2025-01-20,0,0,0,0,268,399,135,106,97,87,58,115,84.9,79.4,71.4,48.3,0.183,0.163,0.18,483
2025-01-21,0,0,0,0,483,402.1,128,101,92,83,55,115.7,85.6,80.1,72,48.7,0.166,0.168,0.181,459
2025-01-22,0,0,0,0,459,397.3,106,83,76,68,45,112.9,87.3,77.1,74.7,45.3,0.179,0.167,0.18,378
2025-01-23,0,0,0,0,378,397.9,109,86,78,70,47,113,87.4,77.3,74.9,45.3,0.17,0.181,0.179,390
2025-01-24,0,0,0,0,390,397.9,132,103,94,84,56,113,87.4,77.3,74.9,45.3,0.188,0.171,0.179,469
2025-01-25,1,0,0,0,469,391.9,105,78,60,78,32,111.3,86.1,76.1,73.7,44.6,0.184,0.194,0.221,353
2025-01-26,1,0,1,0,353,400,209,150,114,90,36,113.6,88,77.6,75.6,45.3,0.247,0.215,0.15,599
2025-01-27,0,0,0,0,599,447.3,216,171,155,140,93,132,101,87.3,80,47,0.177,0.174,0.181,775
2025-01-28,0,1,0,1,775,489,234,140,179,101,124,143.6,110.3,95.6,87.6,52,0.268,0.147,0.13,778
2025-01-29,0,1,0,0,778,534.6,150,118,107,96,64,158.7,115.9,108,90.1,61.9,0.166,0.193,0.179,535
2025-01-30,0,1,0,0,535,557,92,73,66,60,40,165,120.9,112.4,94.1,64.6,0.191,0.167,0.181,331
2025-01-31,0,0,0,0,331,548.6,132,103,94,85,56,162.6,119,110.7,92.7,63.6,0.202,0.195,0.181,470
2025-02-01,1,0,0,0,470,548.7,81,60,46,60,24,162.6,119,110.7,92.9,63.6,0.183,0.174,0.221,271
2025-02-02,1,0,0,0,271,537,82,61,47,61,25,159.1,116.4,108.7,90.3,62.4,0.226,0.198,0.221,276
2025-02-03,0,0,0,0,276,490.9,132,103,94,85,56,141,103.7,99.1,86.1,60.9,0.165,0.158,0.181,470
2025-02-04,0,0,0,0,470,447.3,105,82,75,67,45,129,94,90.4,78.3,55.6,0.203,0.156,0.179,374
2025-02-05,0,0,0,0,374,389.6,115,91,83,74,50,110.6,85.7,75.6,73.4,44.3,0.195,0.164,0.179,413
2025-02-06,0,0,0,1,413,372.1,173,105,134,76,93,105.6,81.9,72.1,70.3,42.3,0.252,0.17,0.131,581
2025-02-07,0,0,0,1,581,407.9,174,104,133,75,92,117.1,86.4,81.9,72.6,49.9,0.235,0.178,0.13,578
2025-02-08,1,0,0,0,578,423.3,103,76,59,76,31,123.1,86.6,87.4,71.1,55,0.218,0.16,0.22,345
2025-02-09,1,0,0,0,345,433.9,85,63,49,63,26,126.3,88.9,89.3,73.4,56,0.165,0.174,0.22,286
2025-02-10,0,0,0,0,286,435.3,128,99,90,81,54,126.7,89.1,89.6,73.7,56.1,0.187,0.144,0.179,452
2025-02-11,0,0,0,0,452,432.7,116,92,83,75,50,126.1,88.6,89,73.1,55.9,0.169,0.153,0.18,416
2025-02-12,0,0,1,0,416,438.7,236,180,158,79,65,127.7,90,90.1,74.3,56.6,0.263,0.183,0.11,718
2025-02-13,0,0,0,1,718,482.3,160,96,123,70,86,145,102.7,100.9,75,58.7,0.238,0.162,0.131,535
2025-02-14,0,0,0,0,535,475.7,134,105,95,86,57,143.1,101.4,99.3,74.1,57.7,0.192,0.192,0.18,477
2025-02-15,1,0,0,1,477,461.3,164,92,103,87,67,137.4,101.6,93.9,75.7,52.7,0.273,0.166,0.17,513
2025-02-16,1,0,0,1,513,485.3,151,85,94,80,61,146.1,103.9,100.1,77.3,57.9,0.27,0.153,0.17,471
2025-02-17,0,0,0,0,471,511.7,140,109,99,89,60,155.6,107,106.6,79.7,62.9,0.165,0.203,0.179,497
2025-02-18,0,0,0,1,497,518.1,178,107,136,77,95,157.3,108.4,107.9,80.9,63.7,0.237,0.146,0.13,593
2025-02-19,0,0,0,0,593,543.4,130,101,92,83,55,166.1,110.6,115.4,81.1,70.1,0.16,0.172,0.18,461
2025-02-20,0,0,0,0,461,506.7,114,89,81,73,49,151,99.3,106,81.7,68.7,0.179,0.182,0.18,406
2025-02-21,0,0,0,0,406,488.3,128,101,91,82,55,144.4,98.3,100,82.1,63.4,0.165,0.17,0.179,457
2025-02-22,1,0,0,0,457,485.4,89,65,50,65,27,143.6,97.7,99.4,81.6,63.1,0.163,0.142,0.22,296
2025-02-23,1,0,0,0,296,454.4,86,62,48,62,26,132.9,93.9,91.9,78.4,57.4,0.165,0.171,0.218,284
2025-02-24,0,0,0,1,284,427.7,171,103,132,74,92,123.6,90.6,85.3,75.9,52.4,0.283,0.155,0.129,572
2025-02-25,0,0,0,0,572,438.4,137,107,97,87,58,128,89.7,90,73.7,57,0.178,0.185,0.179,486
2025-02-26,0,0,0,1,486,423.1,199,119,152,86,106,122.1,89.7,84.4,75.1,51.7,0.283,0.138,0.13,662
2025-02-27,0,0,0,1,662,451.9,177,107,136,77,95,132,92.3,93,75.6,59,0.268,0.18,0.13,592
2025-02-28,0,0,0,0,592,478.4,149,117,107,96,64,141,94.9,100.9,76.1,65.6,0.175,0.189,0.18,533
2025-03-01,1,0,0,0,533,489.3,97,71,55,71,29,144,97.1,103.1,78.1,66.9,0.167,0.174,0.22,323
2025-03-02,1,0,0,0,323,493.1,85,63,49,63,26,145.1,98,103.9,79,67.1,0.171,0.134,0.22,286
2025-03-03,0,0,0,0,286,493.4,143,112,102,92,61,145,98.1,104,79.1,67.1,0.185,0.2,0.18,510
2025-03-04,0,0,0,0,510,484.6,133,104,95,85,57,141,99.4,99.7,81.7,62.7,0.189,0.191,0.179,474
2025-03-05,0,0,0,1,474,482.9,161,96,123,70,86,140.4,99,99.4,81.4,62.6,0.286,0.181,0.131,536
2025-03-06,0,0,1,0,536,464.9,236,179,158,79,64,135,95.7,95.3,79.1,59.7,0.242,0.2,0.11,716
2025-03-07,0,0,0,0,716,482.6,136,107,97,87,58,143.4,106,98.4,79.4,55.3,0.172,0.164,0.179,485
2025-03-08,1,0,0,0,485,475.7,99,72,56,72,30,141.6,104.6,97,78.1,54.4,0.205,0.162,0.219,329
2025-03-09,1,0,0,0,329,476.6,97,71,55,71,29,141.9,104.7,97.1,78.3,54.6,0.175,0.173,0.22,323
2025-03-10,0,0,0,0,323,481.9,138,109,99,89,59,143.6,105.9,98,79.4,55,0.193,0.174,0.18,494
2025-03-11,0,0,1,0,494,479.6,217,166,146,73,60,142.9,105.4,97.6,79,54.7,0.271,0.164,0.11,662
2025-03-12,0,0,1,0,662,506.4,232,177,156,78,64,154.9,114.3,104.9,77.3,55.1,0.27,0.226,0.11,707
2025-03-13,0,0,0,0,707,530.9,125,99,90,81,54,165,125.9,109.6,78.4,52,0.186,0.186,0.18,449
2025-03-14,0,0,0,0,449,492.7,129,102,93,84,56,149.1,114.4,99.9,78.7,50.6,0.217,0.176,0.181,464
2025-03-15,1,0,1,1,464,489.7,233,133,139,63,63,148.1,113.7,99.3,78.3,50.3,0.336,0.166,0.1,631
2025-03-16,1,0,0,0,631,532.9,99,73,56,73,30,167.3,122.4,111.1,77,55,0.162,0.156,0.221,331
2025-03-17,0,0,0,0,331,534,156,123,112,100,67,167.6,122.7,111.3,77.3,55.1,0.159,0.195,0.179,558
2025-03-18,0,0,0,0,558,543.1,127,100,91,82,54,170.1,124.7,113.1,78.9,56.3,0.176,0.163,0.181,454
2025-03-19,0,0,0,0,454,513.4,108,84,77,69,46,157.3,115.3,105.3,80.1,55.4,0.176,0.176,0.18,384
2025-03-20,0,0,0,0,384,467.3,124,97,89,80,53,139.6,102,94,78.9,52.9,0.129,0.175,0.181,443
2025-03-21,0,0,0,0,443,466.4,152,119,109,98,65,139.4,101.7,93.9,78.7,52.7,0.178,0.178,0.18,543
2025-03-22,1,0,0,0,543,477.7,104,75,58,75,31,142.7,104.1,96.1,80.7,54,0.2,0.163,0.219,343
2025-03-23,1,0,0,0,343,436.6,88,65,50,65,27,124.3,95.9,84.6,82.4,49.4,0.196,0.175,0.22,295
2025-03-24,0,0,0,0,295,431.4,126,100,91,82,54,122.7,94.7,83.7,81.3,49,0.154,0.163,0.181,453
2025-03-25,0,0,0,0,453,416.4,134,105,95,86,57,118.4,91.4,80.7,78.7,47.1,0.197,0.189,0.18,477
2025-03-26,0,0,0,0,477,419.7,143,113,103,92,62,119.4,92.1,81.3,79.3,47.6,0.17,0.16,0.179,513
2025-03-27,0,0,1,0,513,438.1,228,172,152,76,62,124.4,96.3,85,82.6,49.9,0.225,0.187,0.11,690
2025-03-28,0,0,0,0,690,473.4,151,118,107,97,64,139.3,107,94,82,51.1,0.163,0.141,0.181,537
2025-03-29,1,0,0,1,537,472.6,170,96,107,91,69,139.1,106.9,93.7,81.9,51,0.245,0.14,0.171,533
2025-03-30,1,0,0,0,533,499.7,109,81,62,81,33,148.6,109.9,100.7,84.1,56.4,0.175,0.166,0.221,366
2025-03-31,0,0,0,0,366,509.9,155,122,111,100,66,151.6,112.1,102.4,86.4,57.3,0.161,0.17,0.181,554
2025-04-01,0,0,0,0,554,524.3,134,106,96,87,58,155.7,115.3,105.3,89,59,0.198,0.185,0.181,481
2025-04-02,0,0,0,1,481,524.9,153,92,117,66,82,155.7,115.4,105.4,89.1,59.1,0.264,0.141,0.129,510
2025-04-03,0,0,0,0,510,524.4,116,90,82,74,49,157.1,112.4,107.4,85.4,62,0.155,0.149,0.18,411
2025-04-04,0,0,0,0,411,484.6,125,99,90,81,54,141.1,100.7,97.4,85.1,60.1,0.163,0.139,0.18,449
2025-04-05,1,0,0,0,449,472,103,76,58,76,31,137.4,98,95,82.9,58.7,0.161,0.165,0.221,344
2025-04-06,1,0,1,0,344,445,176,126,96,76,30,127.9,95.1,88,80.7,53.3,0.232,0.169,0.151,504
2025-04-07,0,0,0,0,504,464.7,136,108,98,88,59,137.4,101.6,92.9,80,52.9,0.197,0.168,0.18,489
2025-04-08,0,0,0,1,489,455.4,174,104,133,75,93,134.7,99.6,91,78.3,51.9,0.281,0.175,0.13,579
2025-04-09,0,0,0,0,579,469.4,114,88,80,72,48,140.4,99.3,96.3,76.6,56.9,0.189,0.174,0.179,402
2025-04-10,0,0,0,0,402,454,120,94,86,77,51,134.9,98.7,91,77.4,52,0.148,0.172,0.18,428
2025-04-11,0,0,0,0,428,456.4,142,112,101,91,61,135.4,99.3,91.6,77.9,52.3,0.166,0.167,0.179,507
2025-04-12,1,0,0,0,507,464.7,99,73,56,73,30,137.9,101.1,93.1,79.3,53.3,0.183,0.151,0.221,331
2025-04-13,1,0,0,1,331,462.9,156,88,97,83,63,137.3,100.7,92.9,78.9,53.1,0.258,0.155,0.17,487
2025-04-14,0,0,0,0,487,460.4,147,115,105,94,63,134.4,95.3,93,79.9,57.9,0.167,0.148,0.179,524
2025-04-15,0,0,0,1,524,465.4,163,97,124,70,87,136,96.3,94,80.7,58.4,0.252,0.135,0.129,541
2025-04-16,0,0,0,0,541,460,122,96,88,79,53,134.4,95.3,92.7,80,57.6,0.166,0.183,0.18,438
2025-04-17,0,0,0,0,438,465.1,115,91,83,74,50,135.6,96.4,93.9,81,58.3,0.178,0.181,0.179,413
2025-04-18,0,0,0,0,413,463,130,101,92,83,55,134.9,96,93.4,80.6,58.1,0.154,0.172,0.18,461
2025-04-19,1,0,0,1,461,456.4,153,87,96,82,63,133.1,94.4,92.1,79.4,57.3,0.237,0.151,0.17,481
2025-04-20,1,0,0,0,481,477.9,97,72,55,72,29,140.9,96.4,97.9,80.7,62,0.125,0.161,0.222,325
2025-04-21,0,0,0,0,325,454.7,151,118,107,97,64,132.4,94.1,91.9,79.1,57.1,0.19,0.166,0.181,537
2025-04-22,0,0,0,0,537,456.6,134,105,95,86,57,133,94.6,92.1,79.6,57.3,0.22,0.166,0.18,477
2025-04-23,0,0,0,0,477,447.4,106,83,76,68,45,128.9,95.7,88,81.9,53,0.203,0.177,0.18,378
2025-04-24,0,0,0,0,378,438.9,116,91,82,74,49,126.6,93.9,86.3,80.3,51.9,0.187,0.175,0.18,412
2025-04-25,0,0,0,0,412,438.7,140,111,101,91,60,126.7,93.9,86.1,80.3,51.7,0.204,0.183,0.181,503
2025-04-26,1,0,0,0,503,444.7,106,79,61,79,32,128.1,95.3,87.4,81.4,52.4,0.149,0.171,0.221,357
2025-04-27,1,0,0,1,357,427,153,86,96,81,62,121.4,94.1,82.4,81,48,0.23,0.156,0.169,478
2025-04-28,0,0,0,0,478,448.9,145,114,104,93,62,129.4,96.1,88.3,82.3,52.7,0.163,0.169,0.18,518
2025-04-29,0,0,0,0,518,446.1,142,111,101,91,61,128.6,95.6,87.9,81.7,52.4,0.165,0.2,0.18,506
2025-04-30,0,0,0,1,506,450.3,178,108,138,78,96,129.7,96.4,88.7,82.4,53,0.289,0.151,0.13,598
2025-05-01,0,0,0,0,598,481.7,117,92,84,75,50,140,100,97.6,83.9,60.3,0.162,0.155,0.179,418
2025-05-02,0,0,0,0,418,482.6,133,104,95,85,57,140.1,100.1,97.9,84,60.4,0.143,0.192,0.179,474
2025-05-03,1,0,0,1,474,478.4,162,92,102,87,66,139.1,99.1,97,83.1,60,0.224,0.138,0.171,509
2025-05-04,1,0,0,0,509,500.1,155,113,88,113,46,147.1,101,102.9,84.3,64.9,0.162,0.144,0.219,515
2025-05-05,0,1,0,1,515,505.4,160,96,123,69,85,147.4,104.9,101.7,88.9,62.6,0.277,0.166,0.129,533
2025-05-06,0,0,0,0,533,507.6,115,91,83,75,50,149.6,102.3,104.4,85.4,65.9,0.134,0.167,0.181,414
2025-05-07,0,0,0,0,414,494.4,120,95,86,77,52,145.7,99.4,101.9,83.1,64.3,0.182,0.171,0.179,430
2025-05-08,0,0,0,0,430,470.4,114,90,82,73,49,137.4,97.6,94.4,83,58,0.183,0.188,0.179,408
2025-05-09,0,0,0,0,408,469,126,98,89,80,54,137,97.3,94.1,82.7,57.9,0.151,0.178,0.179,447
2025-05-10,1,0,1,0,447,465.1,190,136,103,82,33,136,96.4,93.3,82,57.4,0.214,0.207,0.151,544
2025-05-11,1,0,1,1,544,470.1,264,150,157,71,71,140,102.7,93.4,81.3,52.7,0.317,0.165,0.1,713
2025-05-12,0,0,1,1,713,498.4,318,192,228,55,119,155.6,108,103.3,75.3,56.3,0.32,0.19,0.06,912
2025-05-13,0,0,1,0,912,552.6,226,171,150,75,62,178.1,121.7,118.3,73.3,61.1,0.182,0.18,0.11,684
2025-05-14,0,0,0,0,684,591.1,125,98,89,80,54,194,133.1,127.9,73.3,62.9,0.175,0.168,0.179,446
2025-05-15,0,0,0,0,446,593.4,118,92,84,75,50,194.7,133.6,128.3,73.7,63.1,0.146,0.183,0.179,419
2025-05-16,0,0,0,0,419,595,126,100,91,82,54,195.3,133.9,128.6,74,63.3,0.196,0.194,0.181,453
2025-05-17,1,0,0,0,453,595.9,106,78,60,78,32,195.3,134.1,128.9,74.3,63.3,0.226,0.154,0.22,354
2025-05-18,1,0,0,0,354,568.7,89,65,50,65,27,183.3,125.9,122.7,73.7,63.1,0.188,0.175,0.22,296
2025-05-19,0,0,0,0,296,509.1,137,107,97,88,58,158.3,113.7,107.4,72.9,56.9,0.169,0.163,0.181,487
2025-05-20,0,0,0,0,487,448.4,126,99,90,81,54,132.4,101.6,88.7,77.6,48.1,0.201,0.155,0.18,450
2025-05-21,0,0,0,0,450,415,115,91,83,75,50,118.1,91.3,80.1,78.4,47,0.203,0.177,0.181,414
2025-05-22,0,0,0,0,414,410.4,113,89,81,73,49,116.7,90.3,79.3,77.7,46.4,0.146,0.167,0.18,405
2025-05-23,0,0,0,0,405,408.4,125,98,89,80,53,116,89.9,78.9,77.4,46.3,0.194,0.172,0.18,445
2025-05-24,1,0,0,0,445,407.3,90,65,50,65,27,115.9,89.6,78.6,77.1,46.1,0.201,0.166,0.219,297
2025-05-25,1,0,0,0,297,399.1,122,89,69,89,36,113.6,87.7,77.1,75.3,45.4,0.186,0.139,0.22,405
2025-05-26,0,0,0,0,405,414.7,153,120,109,98,66,118.3,91.1,79.9,78.7,46.7,0.176,0.193,0.179,546
2025-05-27,0,0,0,0,546,423.1,132,105,95,86,57,120.6,93,81.6,80.1,47.9,0.187,0.153,0.181,475
2025-05-28,0,0,0,0,475,426.7,136,107,98,88,59,121.4,93.9,82.3,80.9,48.3,0.195,0.171,0.18,488
2025-05-29,0,0,0,0,488,437.3,134,105,95,86,57,124.4,96.1,84.4,82.7,49.6,0.175,0.158,0.18,477
2025-05-30,0,0,0,0,477,447.6,148,116,106,95,63,127.4,98.4,86.4,84.6,50.7,0.173,0.18,0.18,528
2025-05-31,1,0,0,0,528,459.4,111,82,63,82,33,130.7,101,88.9,86.7,52.1,0.146,0.147,0.221,371
2025-06-01,1,0,0,1,371,470,132,127,78,102,49,133.7,103.4,90.7,89.1,53,0.241,0.195,0.209,488
2025-06-02,0,0,0,0,488,481.9,118,154,82,113,46,135.1,108.9,92,91,54.9,0.162,0.194,0.22,513
2025-06-03,0,0,0,1,513,477.1,158,165,120,107,82,130.1,113.7,88.1,93.1,52,0.261,0.193,0.169,632
2025-06-04,0,0,0,0,632,499.6,112,144,78,107,44,133.9,122.3,91.7,96.1,55.6,0.227,0.2,0.221,485
2025-06-05,0,0,0,0,485,499.1,109,143,76,104,43,130.4,127.6,88.9,98.9,53.4,0.162,0.233,0.219,475
2025-06-06,0,0,0,0,475,498.9,122,160,85,117,48,126.9,133,86.1,101.4,51.4,0.172,0.207,0.22,532
2025-06-07,1,0,0,0,532,499.4,90,108,47,94,22,123.1,139.3,83.1,104.6,49.3,0.185,0.199,0.26,361
2025-06-08,1,0,0,0,361,498,81,97,42,84,19,120.1,143,80.9,106.3,47.7,0.169,0.217,0.26,323
2025-06-09,0,0,0,0,323,474.4,111,144,77,106,43,112.9,138.7,75.7,103.7,43.4,0.153,0.207,0.22,481
2025-06-10,0,0,0,0,481,469.9,106,138,73,101,41,111.9,137.3,75,102.7,43,0.168,0.218,0.22,459
2025-06-11,0,0,0,0,459,445.1,106,138,73,101,41,104.4,133.4,68.3,101.9,37.1,0.207,0.221,0.22,459
2025-06-12,0,0,0,0,459,441.4,111,144,77,106,43,103.6,132.6,67.6,101,36.7,0.144,0.178,0.22,481
2025-06-13,0,0,0,0,481,442.3,118,155,82,113,46,103.9,132.7,67.7,101.3,36.7,0.173,0.218,0.22,514
2025-06-14,1,0,0,0,514,439.7,91,110,47,95,22,103.3,132,67.3,100.7,36.4,0.204,0.208,0.26,365
2025-06-15,1,0,1,0,365,440.3,179,197,89,113,18,103.4,132.3,67.3,100.9,36.4,0.246,0.204,0.19,596
2025-06-16,0,0,0,0,596,479.3,115,149,80,110,45,117.4,146.6,74,105,36.3,0.168,0.218,0.22,499
2025-06-17,0,0,1,0,499,481.9,183,215,118,98,39,118,147.3,74.4,105.6,36.6,0.239,0.23,0.15,653
2025-06-18,0,0,0,0,653,509.6,111,145,77,106,43,129,158.3,80.9,105.1,36.3,0.195,0.223,0.22,482
2025-06-19,0,0,0,0,482,512.9,111,146,77,106,44,129.7,159.3,81.4,105.9,36.6,0.178,0.203,0.219,484
2025-06-20,0,0,0,0,484,513.3,126,164,87,120,49,129.7,159.6,81.4,105.9,36.7,0.178,0.201,0.22,546
2025-06-21,1,0,0,0,546,517.9,95,113,49,98,23,130.9,160.9,82.1,106.9,37.1,0.151,0.183,0.259,378
2025-06-22,1,0,0,0,378,519.7,74,89,39,77,18,131.4,161.3,82.4,107.3,37.3,0.164,0.208,0.259,297
2025-06-23,0,0,0,0,297,477,121,158,84,116,47,116.4,145.9,75.3,102.1,37.3,0.163,0.216,0.221,526
2025-06-24,0,0,0,0,526,480.9,114,148,79,109,44,117.3,147.1,75.9,103,37.6,0.171,0.177,0.221,494
2025-06-25,0,0,0,0,494,458.1,122,160,85,117,48,107.4,137.6,70.3,104.6,38.3,0.171,0.182,0.22,532
2025-06-26,0,0,0,0,532,465.3,111,144,77,106,43,109,139.7,71.4,106.1,39,0.131,0.181,0.22,481
2025-06-27,0,0,0,0,481,464.9,125,163,87,120,49,109,139.4,71.4,106.1,38.9,0.178,0.23,0.221,544
2025-06-28,1,0,0,0,544,464.6,97,116,50,100,23,108.9,139.3,71.4,106.1,38.9,0.176,0.206,0.259,386
2025-06-29,1,0,0,0,386,465.7,91,109,47,95,22,109.1,139.7,71.6,106.4,38.9,0.171,0.191,0.261,364
2025-06-30,0,0,0,0,364,475.3,131,170,91,125,51,111.6,142.6,72.7,109,39.4,0.158,0.21,0.22,568
2025-07-01,0,0,0,0,568,481.3,108,141,75,103,42,113,144.3,73.7,110.3,40,0.183,0.214,0.22,469
2025-07-02,0,0,1,0,469,477.7,203,239,130,109,43,112.1,143.3,73.1,109.4,39.7,0.213,0.213,0.151,724
2025-07-03,0,0,0,0,724,505.1,108,141,75,103,42,123.7,154.6,79.6,108.3,39,0.186,0.244,0.22,469
2025-07-04,0,0,0,0,469,503.4,111,146,77,106,43,123.3,154.1,79.3,107.9,38.9,0.144,0.19,0.219,483
2025-07-05,1,0,0,0,483,494.7,94,112,49,97,22,121.3,151.7,77.9,105.9,38,0.184,0.212,0.259,374
2025-07-06,1,0,0,1,374,493,119,114,70,92,44,120.9,151.1,77.7,105.4,37.9,0.245,0.184,0.21,439
2025-07-07,0,0,0,0,439,503.7,116,152,81,111,45,124.9,151.9,81,105,41,0.215,0.202,0.22,505
2025-07-08,0,0,0,0,505,494.7,103,134,72,98,40,122.7,149.3,79.6,103,40.1,0.135,0.215,0.219,447
2025-07-09,0,0,0,0,447,491.6,93,122,65,89,37,122,148.3,79.1,102.3,39.9,0.15,0.211,0.219,406
2025-07-10,0,0,0,0,406,446.1,106,138,73,101,41,106.3,131.6,69.9,99.4,39,0.147,0.208,0.22,459
2025-07-11,0,0,0,0,459,444.7,107,140,74,102,42,106,131.1,69.6,99.1,38.9,0.189,0.199,0.219,465
2025-07-12,1,0,0,0,465,442.1,92,110,48,96,22,105.4,130.3,69.1,98.6,38.7,0.202,0.194,0.261,368
2025-07-13,1,0,0,1,368,441.3,136,132,81,106,51,105.1,130,69,98.4,38.7,0.259,0.199,0.209,506
2025-07-14,0,0,0,0,506,450.9,108,142,75,103,42,107.6,132.6,70.6,100.4,39.7,0.217,0.214,0.219,470
2025-07-15,0,0,0,0,470,445.9,99,128,69,94,39,106.4,131.1,69.7,99.3,39.3,0.171,0.197,0.219,429
2025-07-16,0,0,0,0,429,443.3,103,134,71,98,40,105.9,130.3,69.3,98.7,39.1,0.175,0.2,0.22,446
2025-07-17,0,0,0,0,446,449,93,122,65,89,36,107.3,132,70.1,100,39.6,0.201,0.222,0.22,405
2025-07-18,0,0,0,0,405,441.3,111,146,77,106,43,105.4,129.7,69,98.3,38.9,0.192,0.197,0.219,483
2025-07-19,1,0,0,0,483,443.9,93,111,48,96,22,106,130.6,69.4,98.9,39,0.174,0.214,0.259,370
2025-07-20,1,0,0,1,370,444.1,125,119,73,96,46,106.1,130.7,69.4,98.9,39,0.236,0.164,0.209,459
2025-07-21,0,0,0,0,459,437.4,112,144,78,107,44,104.6,128.9,68.3,97.4,38.3,0.233,0.209,0.221,485
2025-07-22,0,0,0,0,485,439.6,99,128,69,95,39,105.1,129.1,68.7,98,38.6,0.19,0.202,0.221,430
2025-07-23,0,0,0,0,430,439.7,101,131,70,97,40,105.1,129.1,68.7,98.1,38.6,0.179,0.189,0.221,439
2025-07-24,0,0,0,0,439,438.7,101,132,70,97,40,104.9,128.7,68.6,98,38.6,0.222,0.247,0.22,440
2025-07-25,0,0,0,0,440,443.7,118,156,82,113,46,106,130.1,69.3,99.1,39.1,0.159,0.166,0.219,515
2025-07-26,1,0,0,1,515,448.3,145,140,86,113,54,107,131.6,70,100.1,39.6,0.285,0.208,0.21,538
2025-07-27,1,0,0,0,538,472.3,80,96,42,83,19,114.4,135.7,75.4,102.6,44.1,0.187,0.188,0.259,320
2025-07-28,0,0,0,0,320,452.4,127,166,89,122,50,108,132.4,71,100.7,40.3,0.154,0.186,0.22,554
2025-07-29,0,0,0,1,554,462.3,154,159,117,104,80,110.1,135.6,72.6,102.9,41.1,0.291,0.189,0.169,614
2025-07-30,0,0,0,0,614,488.6,106,138,74,102,42,118,140,79.4,104.1,47,0.171,0.192,0.221,462
2025-07-31,0,0,1,0,462,491.9,186,218,120,100,40,118.7,141,80,104.9,47.3,0.254,0.221,0.151,664
2025-08-01,0,0,1,0,664,523.9,192,225,123,103,41,130.9,153.3,87.1,105.3,47.3,0.215,0.21,0.151,684
